1740578674318,mouse_move,,,1619,69
1740578674325,mouse_move,,,1627,66
1740578674332,mouse_move,,,1633,63
1740578674339,mouse_move,,,1638,61
1740578674347,mouse_move,,,1644,58
1740578674354,mouse_move,,,1650,55
1740578674361,mouse_move,,,1657,51
1740578674367,mouse_move,,,1665,48
1740578674376,mouse_move,,,1673,44
1740578674382,mouse_move,,,1680,40
1740578674388,mouse_move,,,1687,36
1740578674395,mouse_move,,,1694,32
1740578674402,mouse_move,,,1700,29
1740578674410,mouse_move,,,1706,27
1740578674417,mouse_move,,,1711,24
1740578674423,mouse_move,,,1715,22
1740578674431,mouse_move,,,1718,20
1740578674438,mouse_move,,,1721,18
1740578674446,mouse_move,,,1723,17
1740578674452,mouse_move,,,1724,16
1740578674459,mouse_move,,,1725,16
1740578674466,mouse_move,,,1726,15
1740578674473,mouse_move,,,1727,15
1740578674480,mouse_move,,,1728,14
1740578674487,mouse_move,,,1729,14
1740578674494,mouse_move,,,1729,14
1740578674501,mouse_move,,,1730,14
1740578674509,mouse_move,,,1730,14
1740578674515,mouse_move,,,1731,13
1740578674522,mouse_move,,,1731,13
1740578674529,mouse_move,,,1732,13
1740578674536,mouse_move,,,1732,13
1740578674545,mouse_move,,,1733,13
1740578674550,mouse_move,,,1733,13
1740578674557,mouse_move,,,1734,13
1740578674564,mouse_move,,,1734,13
1740578674571,mouse_move,,,1735,13
1740578674579,mouse_move,,,1736,13
1740578674586,mouse_move,,,1737,13
1740578674592,mouse_move,,,1739,13
1740578674600,mouse_move,,,1740,13
1740578674606,mouse_move,,,1742,13
1740578674614,mouse_move,,,1744,13
1740578674620,mouse_move,,,1746,13
1740578674627,mouse_move,,,1748,13
1740578674634,mouse_move,,,1749,13
1740578674643,mouse_move,,,1751,13
1740578674649,mouse_move,,,1753,13
1740578674655,mouse_move,,,1755,13
1740578674662,mouse_move,,,1758,13
1740578674669,mouse_move,,,1761,13
1740578674678,mouse_move,,,1765,13
1740578674684,mouse_move,,,1768,13
1740578674691,mouse_move,,,1771,13
1740578674697,mouse_move,,,1773,13
1740578674705,mouse_move,,,1776,13
1740578674713,mouse_move,,,1778,13
1740578674719,mouse_move,,,1780,13
1740578674725,mouse_move,,,1782,13
1740578674733,mouse_move,,,1784,13
1740578674739,mouse_move,,,1785,13
1740578674747,mouse_move,,,1786,13
1740578674754,mouse_move,,,1787,13
1740578674761,mouse_move,,,1788,13
1740578674768,mouse_move,,,1789,13
1740578674776,mouse_move,,,1789,13
1740578674782,mouse_move,,,1790,13
1740578674789,mouse_move,,,1790,13
1740578674795,mouse_move,,,1791,13
1740578674803,mouse_move,,,1791,13
1740578674813,mouse_move,,,1791,13
1740578674817,mouse_move,,,1791,13
1740578674824,mouse_move,,,1791,13
1740578674901,mouse_move,,,1792,13
1740578674910,mouse_move,,,1792,13
1740578674916,mouse_move,,,1792,13
1740578674922,mouse_move,,,1792,13
1740578674929,mouse_move,,,1792,13
1740578674936,mouse_move,,,1793,13
1740578674945,mouse_move,,,1793,13
1740578674951,mouse_move,,,1794,13
1740578674957,mouse_move,,,1795,13
1740578674964,mouse_move,,,1796,13
1740578674971,mouse_move,,,1797,13
1740578674979,mouse_move,,,1798,13
1740578674985,mouse_move,,,1800,13
1740578674992,mouse_move,,,1801,13
1740578675000,mouse_move,,,1803,13
1740578675006,mouse_move,,,1804,13
1740578675014,mouse_move,,,1805,13
1740578675020,mouse_move,,,1807,13
1740578675028,mouse_move,,,1808,13
1740578675034,mouse_move,,,1809,13
1740578675043,mouse_move,,,1811,13
1740578675048,mouse_move,,,1812,13
1740578675056,mouse_move,,,1813,13
1740578675062,mouse_move,,,1815,13
1740578675069,mouse_move,,,1816,13
1740578675079,mouse_move,,,1817,13
1740578675084,mouse_move,,,1818,13
1740578675091,mouse_move,,,1819,13
1740578675098,mouse_move,,,1820,13
1740578675104,mouse_move,,,1821,13
1740578675113,mouse_move,,,1821,13
1740578675119,mouse_move,,,1822,13
1740578675125,mouse_move,,,1822,13
1740578675132,mouse_move,,,1823,13
1740578675140,mouse_move,,,1823,13
1740578675147,mouse_move,,,1824,13
1740578675153,mouse_move,,,1824,13
1740578675161,mouse_move,,,1825,13
1740578675168,mouse_move,,,1825,13
1740578675176,mouse_move,,,1825,13
1740578675182,mouse_move,,,1826,13
1740578675189,mouse_move,,,1826,13
1740578675196,mouse_move,,,1827,13
1740578675203,mouse_move,,,1827,13
1740578675211,mouse_move,,,1827,13
1740578675216,mouse_move,,,1828,13
1740578675224,mouse_move,,,1828,13
1740578675231,mouse_move,,,1829,13
1740578675238,mouse_move,,,1829,13
1740578675245,mouse_move,,,1830,13
1740578675252,mouse_move,,,1830,13
1740578675259,mouse_move,,,1831,13
1740578675266,mouse_move,,,1831,13
1740578675273,mouse_move,,,1832,13
1740578675280,mouse_move,,,1832,13
1740578675287,mouse_move,,,1833,13
1740578675294,mouse_move,,,1834,13
1740578675301,mouse_move,,,1834,13
1740578675310,mouse_move,,,1835,13
1740578675316,mouse_move,,,1835,13
1740578675322,mouse_move,,,1836,13
1740578675329,mouse_move,,,1836,13
1740578675336,mouse_move,,,1837,13
1740578675344,mouse_move,,,1837,13
1740578675350,mouse_move,,,1837,13
1740578675357,mouse_move,,,1837,13
1740578675364,mouse_move,,,1837,13
1740578675371,mouse_move,,,1838,13
1740578675891,button_press,,Left,1838,13
1740578675996,mouse_move,,,1837,13
1740578676003,mouse_move,,,1837,13
1740578676012,mouse_move,,,1837,13
1740578676017,mouse_move,,,1837,13
1740578676024,button_release,,Left,1837,13
1740578676600,mouse_move,,,1836,13
1740578676607,mouse_move,,,1830,13
1740578676614,mouse_move,,,1814,18
1740578676621,mouse_move,,,1794,26
1740578676628,mouse_move,,,1770,35
1740578676635,mouse_move,,,1742,44
1740578676642,mouse_move,,,1713,53
1740578676649,mouse_move,,,1684,62
1740578676656,mouse_move,,,1654,72
1740578676663,mouse_move,,,1624,83
1740578676670,mouse_move,,,1592,95
1740578676678,mouse_move,,,1560,107
1740578676684,mouse_move,,,1528,120
1740578676691,mouse_move,,,1496,133
1740578676698,mouse_move,,,1464,146
1740578676706,mouse_move,,,1433,159
1740578676712,mouse_move,,,1403,172
1740578676719,mouse_move,,,1374,184
1740578676726,mouse_move,,,1347,195
1740578676733,mouse_move,,,1320,204
1740578676740,mouse_move,,,1295,212
1740578676747,mouse_move,,,1270,218
1740578676754,mouse_move,,,1247,223
1740578676761,mouse_move,,,1227,226
1740578676769,mouse_move,,,1207,230
1740578676777,mouse_move,,,1188,233
1740578676782,mouse_move,,,1173,235
1740578676789,mouse_move,,,1157,238
1740578676797,mouse_move,,,1144,241
1740578676803,mouse_move,,,1132,244
1740578676811,mouse_move,,,1121,246
1740578676817,mouse_move,,,1111,249
1740578676824,mouse_move,,,1103,252
1740578676832,mouse_move,,,1096,253
1740578676839,mouse_move,,,1089,255
1740578676846,mouse_move,,,1082,256
1740578676853,mouse_move,,,1077,257
1740578676860,mouse_move,,,1071,258
1740578676867,mouse_move,,,1065,258
1740578676874,mouse_move,,,1059,259
1740578676881,mouse_move,,,1054,259
1740578676888,mouse_move,,,1048,260
1740578676895,mouse_move,,,1043,261
1740578676902,mouse_move,,,1038,262
1740578676910,mouse_move,,,1033,263
1740578676916,mouse_move,,,1028,264
1740578676923,mouse_move,,,1023,266
1740578676930,mouse_move,,,1018,268
1740578676937,mouse_move,,,1014,269
1740578676944,mouse_move,,,1010,271
1740578676951,mouse_move,,,1006,273
1740578676958,mouse_move,,,1003,275
1740578676965,mouse_move,,,1000,277
1740578676972,mouse_move,,,997,279
1740578676979,mouse_move,,,993,281
1740578676986,mouse_move,,,990,284
1740578676993,mouse_move,,,986,287
1740578677000,mouse_move,,,983,290
1740578677007,mouse_move,,,978,294
1740578677014,mouse_move,,,974,298
1740578677021,mouse_move,,,970,302
1740578677028,mouse_move,,,966,306
1740578677035,mouse_move,,,962,310
1740578677042,mouse_move,,,958,314
1740578677049,mouse_move,,,953,318
1740578677056,mouse_move,,,949,322
1740578677063,mouse_move,,,944,325
1740578677070,mouse_move,,,939,329
1740578677077,mouse_move,,,935,333
1740578677084,mouse_move,,,930,337
1740578677091,mouse_move,,,925,341
1740578677098,mouse_move,,,919,344
1740578677105,mouse_move,,,914,347
1740578677112,mouse_move,,,910,350
1740578677119,mouse_move,,,905,353
1740578677126,mouse_move,,,901,356
1740578677134,mouse_move,,,897,358
1740578677140,mouse_move,,,894,360
1740578677147,mouse_move,,,890,362
1740578677154,mouse_move,,,888,363
1740578677161,mouse_move,,,887,364
1740578677169,mouse_move,,,885,365
1740578677177,mouse_move,,,884,366
1740578677182,mouse_move,,,883,367
1740578677189,mouse_move,,,881,367
1740578677196,mouse_move,,,880,368
1740578677203,mouse_move,,,879,368
1740578677212,mouse_move,,,877,369
1740578677218,mouse_move,,,876,370
1740578677225,mouse_move,,,874,371
1740578677232,mouse_move,,,873,372
1740578677239,mouse_move,,,871,373
1740578677246,mouse_move,,,869,374
1740578677253,mouse_move,,,868,375
1740578677260,mouse_move,,,866,376
1740578677267,mouse_move,,,864,377
1740578677274,mouse_move,,,862,378
1740578677281,mouse_move,,,860,379
1740578677288,mouse_move,,,858,380
1740578677296,mouse_move,,,856,381
1740578677302,mouse_move,,,854,382
1740578677309,mouse_move,,,852,383
1740578677316,mouse_move,,,850,384
1740578677323,mouse_move,,,848,385
1740578677330,mouse_move,,,846,386
1740578677337,mouse_move,,,844,388
1740578677344,mouse_move,,,843,389
1740578677351,mouse_move,,,841,390
1740578677358,mouse_move,,,840,391
1740578677365,mouse_move,,,839,392
1740578677372,mouse_move,,,837,392
1740578677379,mouse_move,,,836,393
1740578677386,mouse_move,,,835,394
1740578677393,mouse_move,,,834,395
1740578677409,mouse_move,,,834,396
1740578677415,mouse_move,,,832,397
1740578677422,mouse_move,,,831,397
1740578677429,mouse_move,,,831,398
1740578677436,mouse_move,,,830,398
1740578677444,mouse_move,,,829,398
1740578677451,mouse_move,,,829,399
1740578677458,mouse_move,,,828,399
1740578677464,mouse_move,,,828,399
1740578677471,mouse_move,,,827,400
1740578677480,mouse_move,,,827,400
1740578677486,mouse_move,,,826,401
1740578677492,mouse_move,,,826,401
1740578677500,mouse_move,,,825,402
1740578677506,mouse_move,,,824,403
1740578677513,mouse_move,,,823,403
1740578677520,mouse_move,,,822,404
1740578677528,mouse_move,,,821,405
1740578677535,mouse_move,,,821,405
1740578677542,mouse_move,,,820,406
1740578677549,mouse_move,,,820,406
1740578677556,mouse_move,,,819,407
1740578677765,mouse_move,,,819,407
1740578677772,mouse_move,,,819,407
1740578677807,mouse_move,,,819,407
1740578677814,mouse_move,,,819,412
1740578677821,mouse_move,,,818,419
1740578677828,mouse_move,,,812,427
1740578677836,mouse_move,,,806,435
1740578677843,mouse_move,,,799,443
1740578677849,mouse_move,,,793,451
1740578677856,mouse_move,,,786,459
1740578677863,mouse_move,,,780,466
1740578677870,mouse_move,,,773,473
1740578677878,mouse_move,,,766,481
1740578677884,mouse_move,,,759,489
1740578677891,mouse_move,,,753,496
1740578677898,mouse_move,,,746,503
1740578677905,mouse_move,,,740,510
1740578677913,mouse_move,,,735,516
1740578677919,mouse_move,,,731,522
1740578677926,mouse_move,,,727,526
1740578677934,mouse_move,,,724,530
1740578677940,mouse_move,,,722,532
1740578677948,mouse_move,,,721,534
1740578677954,mouse_move,,,720,535
1740578677961,mouse_move,,,719,536
1740578677968,mouse_move,,,718,536
1740578677976,mouse_move,,,718,537
1740578677983,mouse_move,,,718,537
1740578677990,mouse_move,,,717,538
1740578677996,mouse_move,,,717,538
1740578678004,mouse_move,,,717,538
1740578678011,mouse_move,,,717,538
1740578678018,mouse_move,,,716,538
1740578678025,mouse_move,,,716,538
1740578678102,mouse_move,,,717,538
1740578678109,mouse_move,,,720,536
1740578678116,mouse_move,,,722,534
1740578678123,mouse_move,,,724,532
1740578678130,mouse_move,,,727,530
1740578678137,mouse_move,,,729,529
1740578678145,mouse_move,,,731,527
1740578678151,mouse_move,,,733,525
1740578678158,mouse_move,,,736,523
1740578678165,mouse_move,,,739,521
1740578678172,mouse_move,,,742,518
1740578678179,mouse_move,,,746,515
1740578678187,mouse_move,,,750,512
1740578678194,mouse_move,,,753,509
1740578678201,mouse_move,,,757,506
1740578678209,mouse_move,,,760,503
1740578678215,mouse_move,,,762,501
1740578678221,mouse_move,,,765,499
1740578678228,mouse_move,,,767,498
1740578678236,mouse_move,,,768,497
1740578678244,mouse_move,,,769,497
1740578678250,mouse_move,,,770,496
1740578678257,mouse_move,,,770,496
1740578678264,mouse_move,,,771,495
1740578678271,mouse_move,,,772,495
1740578678278,mouse_move,,,772,494
1740578678285,mouse_move,,,773,494
1740578678292,mouse_move,,,775,493
1740578678299,mouse_move,,,776,492
1740578678306,mouse_move,,,777,491
1740578678312,mouse_move,,,779,490
1740578678320,mouse_move,,,780,489
1740578678327,mouse_move,,,782,488
1740578678334,mouse_move,,,783,488
1740578678344,mouse_move,,,784,486
1740578678348,mouse_move,,,785,486
1740578678355,mouse_move,,,786,485
1740578678362,mouse_move,,,787,484
1740578678369,mouse_move,,,787,484
1740578678376,mouse_move,,,788,483
1740578678383,mouse_move,,,788,483
1740578678390,mouse_move,,,789,482
1740578678397,mouse_move,,,789,482
1740578678405,mouse_move,,,789,481
1740578678412,mouse_move,,,790,481
1740578678419,mouse_move,,,790,481
1740578678426,mouse_move,,,790,480
1740578678433,mouse_move,,,790,480
1740578678440,mouse_move,,,790,480
1740578678447,mouse_move,,,791,480
1740578678454,mouse_move,,,791,480
1740578678461,mouse_move,,,791,479
1740578678468,mouse_move,,,791,479
1740578678476,mouse_move,,,791,479
1740578678482,mouse_move,,,791,479
1740578678489,mouse_move,,,791,479
1740578678496,mouse_move,,,791,478
1740578678503,mouse_move,,,792,478
1740578678512,mouse_move,,,792,478
1740578678517,mouse_move,,,792,477
1740578678524,mouse_move,,,792,477
1740578678531,mouse_move,,,793,476
1740578678538,mouse_move,,,794,476
1740578678546,mouse_move,,,794,475
1740578678552,mouse_move,,,795,474
1740578678559,mouse_move,,,795,473
1740578678567,mouse_move,,,796,472
1740578678573,mouse_move,,,797,471
1740578678580,mouse_move,,,797,470
1740578678587,mouse_move,,,798,470
1740578678594,mouse_move,,,798,469
1740578678602,mouse_move,,,799,468
1740578678611,mouse_move,,,799,467
1740578678615,mouse_move,,,799,467
1740578678623,mouse_move,,,799,466
1740578678629,mouse_move,,,799,466
1740578678637,mouse_move,,,800,465
1740578678644,mouse_move,,,800,464
1740578678651,mouse_move,,,800,464
1740578678657,mouse_move,,,800,463
1740578678664,mouse_move,,,800,462
1740578678672,mouse_move,,,801,461
1740578678679,mouse_move,,,801,460
1740578678686,mouse_move,,,801,459
1740578678693,mouse_move,,,801,459
1740578678700,mouse_move,,,801,458
1740578678707,mouse_move,,,801,457
1740578678714,mouse_move,,,801,457
1740578678721,mouse_move,,,801,456
1740578678728,mouse_move,,,801,456
1740578678735,mouse_move,,,801,455
1740578678745,mouse_move,,,801,454
1740578678749,mouse_move,,,801,454
1740578678756,mouse_move,,,801,453
1740578678763,mouse_move,,,801,453
1740578678770,mouse_move,,,801,452
1740578678778,mouse_move,,,801,452
1740578678784,mouse_move,,,801,452
1740578678791,mouse_move,,,801,452
1740578678798,mouse_move,,,801,451
1740578678805,mouse_move,,,801,451
1740578678815,mouse_move,,,801,451
1740578678819,mouse_move,,,801,450
1740578678826,mouse_move,,,801,450
1740578678833,mouse_move,,,801,450
1740578678840,mouse_move,,,801,449
1740578678847,mouse_move,,,801,449
1740578678854,mouse_move,,,801,448
1740578678861,mouse_move,,,801,448
1740578678868,mouse_move,,,801,447
1740578678876,mouse_move,,,801,447
1740578678882,mouse_move,,,801,447
1740578678889,mouse_move,,,801,446
1740578678896,mouse_move,,,801,446
1740578678904,mouse_move,,,801,445
1740578678911,mouse_move,,,801,445
1740578678917,mouse_move,,,801,445
1740578678924,mouse_move,,,801,444
1740578678931,mouse_move,,,801,444
1740578678938,mouse_move,,,801,443
1740578678946,mouse_move,,,801,443
1740578678952,mouse_move,,,801,442
1740578678959,mouse_move,,,801,442
1740578678967,mouse_move,,,801,442
1740578678974,mouse_move,,,801,442
1740578678980,mouse_move,,,801,442
1740578678987,mouse_move,,,801,441
1740578679016,mouse_move,,,801,441
1740578679030,mouse_move,,,801,441
1740578679037,mouse_move,,,801,441
1740578679051,mouse_move,,,801,441
1740578679065,mouse_move,,,801,440
1740578679073,mouse_move,,,801,440
1740578679079,mouse_move,,,801,440
1740578679986,mouse_move,,,801,440
1740578679993,mouse_move,,,801,439
1740578680000,mouse_move,,,801,439
1740578680006,mouse_move,,,801,438
1740578680014,mouse_move,,,801,438
1740578680021,mouse_move,,,801,438
1740578680028,mouse_move,,,801,437
1740578680035,mouse_move,,,801,437
1740578680044,mouse_move,,,801,437
1740578680049,mouse_move,,,801,437
1740578680056,mouse_move,,,801,437
1740578680063,mouse_move,,,801,436
1740578680070,mouse_move,,,801,436
1740578680078,mouse_move,,,801,436
1740578680084,mouse_move,,,801,436
1740578680091,mouse_move,,,801,436
1740578680105,mouse_move,,,801,435
1740578680119,mouse_move,,,801,435
1740578680126,mouse_move,,,801,435
1740578680133,mouse_move,,,801,435
1740578680140,mouse_move,,,801,435
1740578680147,mouse_move,,,801,434
1740578680154,mouse_move,,,801,434
1740578680161,mouse_move,,,801,434
1740578680169,mouse_move,,,801,433
1740578680176,mouse_move,,,801,433
1740578680182,mouse_move,,,801,432
1740578680189,mouse_move,,,801,432
1740578680196,mouse_move,,,801,431
1740578680203,mouse_move,,,801,431
1740578680211,mouse_move,,,801,430
1740578680218,mouse_move,,,801,429
1740578680224,mouse_move,,,801,429
1740578680232,mouse_move,,,801,428
1740578680239,mouse_move,,,801,428
1740578680246,mouse_move,,,801,428
1740578680253,mouse_move,,,801,427
1740578680260,mouse_move,,,801,427
1740578680267,mouse_move,,,801,427
1740578680274,mouse_move,,,801,427
1740578680281,mouse_move,,,801,426
1740578680512,button_press,,Left,801,426
1740578680632,button_release,,Left,801,426
